REPORT_RECEIVED_DATE	IYEAR	REPORT_NUMBER	SUPPLEMENTAL_NUMBER	REPORT_TYPE	OPERATOR_ID	NAME	OPERATOR_STREET_ADDRESS	OPERATOR_CITY_NAME	OPERATOR_STATE_ABBREVIATION	OPERATOR_POSTAL_CODE	LOCAL_DATETIME	TIME_ZONE	DAYLIGHT_SAVINGS_IND	LOCATION_LATITUDE	LOCATION_LONGITUDE	COMMODITY_RELEASED_TYPE	COMMODITY_SUBTYPE	COMMODITY_DETAILS	UNINTENTIONAL_RELEASE_BBLS	INTENTIONAL_RELEASE_BBLS	RECOVERED_BBLS	FATALITY_IND	NUM_EMP_FATALITIES	NUM_CONTR_FATALITIES	NUM_ER_FATALITIES	NUM_WORKER_FATALITIES	NUM_GP_FATALITIES	FATAL	INJURY_IND	NUM_EMP_INJURIES	NUM_CONTR_INJURIES	NUM_ER_INJURIES	NUM_WORKER_INJURIES	NUM_GP_INJURIES	INJURE	ACCIDENT_IDENTIFIER	ACCIDENT_DETAILS	OPERATOR_TYPE	INCIDENT_IDENTIFIED_DATETIME	ON_OFF_SHORE	COMMUNICATION_STATE_FED_IND	PARTY_INITIATED_COMMUNICATION	INITIAL_RESPONDER_COM_DATETIME	ON_SITE_DATETIME	NRC_RPT_DATETIME	NRC_RPT_NUM	ADDITIONAL_NRC_REPORT_NUMBERS	IGNITE_IND	IGNITE_DATETIME	HOW_EXTINGUISHED	HOW_EXTINGUISHED_OTHER_DETAIL	PRODUCT_CONSUMED_BY_FIRE_BBLS	EXPLODE_IND	OIL_SPILL_RESP_PLAN_IND	OSRO_MOBILIZED_IND	OSRO_OPERATOR_NOTIFIED_DT	OSRO_ARRIVED_ON_SITE_DT	NUM_PUB_EVACUATED	ONSHORE_STATE_ABBREVIATION	ONSHORE_CITY_NAME	ONSHORE_COUNTY_NAME	FEDERAL	LOCATION_TYPE	CROSSING	BRIDGE_CROSSING_IND	BRIDGE_TYPE	RAILROAD_CROSSING_IND	RAILROAD_TYPE	ROAD_CROSSING_IND	ROAD_TYPE	WATER_CROSSING_IND	WATER_TYPE	WATER_NAME	WATER_DEPTH	WATER_SUBTYPE	YEAR_RECENT_ENG_EVALUATION	OFF_ACCIDENT_ORIGIN	OFFSHORE_STATE_ABBREVIATION	OFF_INSTATE_AREA	OFF_INSTATE_BLOCK	OFFSHORE_COUNTY_NAME	OCS_TYPE	OFF_OCS_AREA	OFF_OCS_BLOCK	ITEM_INVOLVED	PIPE_TYPE	JOINT_SUBTYPE	ITEM_INVOLVED_DETAILS	PIPE_DIAMETER	MATERIAL_INVOLVED	MATERIAL_DETAILS	PERCENT_PIPE_SMYS	CLASSIFICATION_PIPELINE_SYSTEM	WILDLIFE_IMPACT_IND	FISH_AQUATIC_IMPACT_IND	BIRDS_IMPACT_IND	TERRESTRIAL_IMPACT_IND	SOIL_CONTAMINATION	LONG_TERM_ASSESSMENT	REMEDIATION_IND	SURFACE_WATER_REMED_IND	GROUNDWATER_REMED_IND	SOIL_REMED_IND	VEGETATION_REMED_IND	WILDLIFE_REMED_IND	WATER_CONTAM_IND	OCEAN_SEAWATER_IND	SURFACE_CONTAM_IND	GROUNDWATER_CONTAM_IND	DRINKING_WATER_CONTAM_IND	PRIVATE_WELL_CONTAM_IND	PUBLIC_WATER_CONTAM_IND	AMOUNT_RELEASED_BBLS	REL_WATER_NAME	EST_COST_OPER_PAID	EST_COST_GAS_RELEASED	EST_COST_PROP_DAMAGE	EST_COST_EMERGENCY	EST_COST_ENVIRONMENTAL	EST_COST_OTHER	EST_COST_OTHER_DETAILS	PRPTY	NUM_PERSONS_HOSP_NOT_OVNGHT	NUM_INJURED_TREATED_BY_EMT	NUM_RESIDENT_BUILDING_AFFCTD	NUM_BUSINESS_BUILDING_AFFCTD	CAUSE	CAUSE_DETAILS	PREPARER_NAME	PREPARER_TITLE	PREPARER_EMAIL	PREPARER_TELEPHONE	PREPARER_FAX	LOCAL_CONTACT_NAME	LOCAL_CONTACT_EMAIL	LOCAL_CONTACT_TELEPHONE	NARRATIVE
12/8/2021	2021	20210074	36104	ORIGINAL FINAL	300	"PLAINS PIPELINE, L.P."	"333 CLAY STREET, SUITE 1900  "	HOUSTON	TX	77002	10/29/2021 13:00	CENTRAL	NO	31.877148	-103.431422	CRUDE OIL			134		134	NO						0	NO						0	NOTIFICATION FROM PUBLIC			11/8/2021 11:00	ONSHORE	YES	OPERATOR	11/8/2021 14:39	11/8/2021 16:45		NRC NOTIFICATION NOT REQUIRED		NO						YES	NO			0	TX	N/A	LOVING	NO	PIPELINE RIGHT-OF-WAY	NO																					PIPE	PIPE BODY			8	CARBON STEEL		11.4	REPORTING-REGULATED GATHERING	NO				YES	NO	NO						NO									0	8000	270000	265000	0	0		543000	0	0	0	0	CORROSION FAILURE	INTERNAL CORROSION	NICOLAS GONZALEZ	HSE COMPLIANCE SPECIALIST	nagonzalez@paalp.com	7136464376		NICOLAS GONZALEZ	nagonzalez@paalp.com	7136464376	"APPROXIMATELY 134 BARRELS OF CRUDE OIL WERE RELEASED FROM THE RUDD DRAW 8"" PIPELINE. THE DATE AND TIME OF THE RELEASE (PART A Q4) IS INDICATIVE OF THE EARLIEST POSSIBLE TIME THE RELEASE COULD HAVE STARTED, AS IT WAS THE LAST TIME THE RIGHT-OF-WAY HAD BEEN INSPECTED.  THE CAUSE OF THE RELEASE WAS ATTRIBUTED TO INTERNAL CORROSION. PLAINS WILL INVESTIGATE PREVENTATIVE MEASURES TO PREVENT REOCCURRENCE."
11/22/2021	2021	20210071	36127	SUPPLEMENTAL FINAL	31888	CENTURION PIPELINE L.P.	1300 MAIN STREET 	HOUSTON	TX	77002	10/21/2021 14:15	CENTRAL	NO	31.666413	-101.828587	CRUDE OIL			1		1	NO						0	NO						0	"LOCAL OPERATING PERSONNEL, INCLUDING CONTRACTORS"		CONTRACTOR WORKING FOR THE OPERATOR	10/21/2021 14:15	ONSHORE	NO			10/21/2021 14:15		NRC NOTIFICATION NOT REQUIRED		NO						NO	NO			0	TX	MIDLAND	MIDLAND	NO	TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY	NO																					OTHER			PUMP 44 AIR ELIMINATOR		MATERIAL OTHER THAN CARBON STEEL	COMPOSITE METAL ALLOY		REPORTING-REGULATED GATHERING	NO				YES	NO	YES			YES			NO									0	82	2550	500	2000	0		5132	0	0	0	0	EQUIPMENT FAILURE	PUMP OR PUMP-RELATED EQUIPMENT	Y-VAN TY	PIPELINE COMPLIANCE PROGRAM ADVISOR	yvan_ty@centurionpl.com	346-803-2718					"ON OCTOBER 21, 2021, A CENTURION PIPELINE L.P. (CPL) CONTRACTOR NOTIFIED A CPL EMPLOYEE THAT A LEAK WAS DISCOVERED IN CPL'S PUMP 44 PUMP STATION LOCATED NEAR MIDLAND, TEXAS IN MIDLAND COUNTY, TEXAS. CPL EMPLOYEE ARRIVED ON-SITE AT 14:15 CST TO CONFIRMED DISCOVERY AND RESPONDED TO THE LEAK. CPL DETERMINED THE SOURCE OF THE LEAK TO BE FROM PUMP 44 AND ISOLATED THE LEAK. A VALVE WAS INSTALLED ON THE DRAIN LINE TO THE SUMP AND A NEW AIR ELIMINATOR AND LEVEL TRANSMITTER WAS INSTALLED. ONE (1) BARRELS OF CRUDE OIL WAS RELEASED AND RECOVERED DURING THE PROCESS. CPL REMEDIATED THE CONTAMINATED SOIL ON SITE. NO INJURIES, FATALITIES OR FIRES WERE ASSOCIATED WITH THIS INCIDENT.    CPL'S INVESTIGATION IS STILL PENDING AND A SUPPLEMENTAL REPORT WILL FOLLOW UPON THE COMPLETION OF THE INVESTIGATION. THE SUPPLEMENTAL REPORT WILL INCLUDED FINAL CAUSE OF THE ACCIDENT AND ASSOCIATED P&M MEASURES.    SUPPLEMENTAL REPORT FILED ON DECEMBER 13, 2021:  COSTS HAVE BEEN UPDATED IN PART D. UPON FURTHER INVESTIGATION, CPL DETERMINED THAT THE AIR ELIMINATOR FAILED AND SENT OIL TO THE SUMP, WHICH THEN OVERFLOWED. THE CRONKHITE AIR ELIMINATOR INTERNAL FLOAT VALVE WAS STUCK IN THE OPEN POSITION, WHICH WAS CAUSED BY NORMAL WEAR AFTER APPROXIMATELY 51 YEARS OF SERVICE.  DURING THE REPLACEMENT OF THE AIR ELIMINATOR, CPL FOUND THAT THE SUMP LEVEL TRANSMITTER WAS NOT WORKING PROPERLY. CPL DETERMINED THE LEVEL TRANSMITTER TO BE ONLY A CONTRIBUTING FACTOR. A PROPERLY WORKING SUMP LEVEL TRANSMITTER WOULD NOT HAVE ELIMINATED THE ROOT CAUSE OF THIS LEAK. BASED ON THE OUTCOME OF THE INVESTIGATION AND THE INSTALLATION OF A NEW AIR ELIMINATOR AND LEVEL TRANSMITTER, NO FURTHER P&M MEASURES ARE REQUIRED. THE NEW AIR ELIMINATOR AND LEVEL TRANSMITTER WERE INSTALLED ON OCTOBER 22, 2021."
11/16/2021	2021	20210070	35998	ORIGINAL FINAL	30829	ENTERPRISE CRUDE PIPELINE LLC	1100 LOUISIANA STREET 	HOUSTON	TX	77002	10/19/2021 11:00	CENTRAL	YES	31.5961	-102.1977	CRUDE OIL			3		3	NO						0	NO						0	NOTIFICATION FROM PUBLIC			10/19/2021 11:00	ONSHORE	NO			10/19/2021 11:00		NRC NOTIFICATION NOT REQUIRED		NO						NO	NO			0	TX	N/A	UPTON	NO	PIPELINE RIGHT-OF-WAY	NO																					PIPE	PIPE BODY			6	CARBON STEEL		0.01	REPORTING-REGULATED GATHERING	NO				YES	NO	NO						NO									5000	250	5000	2500	0	0		12750	0	0	0	0	CORROSION FAILURE	INTERNAL CORROSION	YAROSLAV BIL	PIPELINE COMPLIANCE ENGINEER	ybil@eprod.com	713-381-5650		YAROSLAV BIL	ybil@eprod.com	713-381-5650	"ON 10/16/2021 AT 11:00 AM, ENTERPRISE RECEIVED A NOTIFICATION FROM PUBLIC OF STAINED SOIL ON THE ROW.  THE PIPELINE WAS NOT OPERATING AT THE TIME TO THE NOTIFICATION.  A PINHOLE WAS FOUND ON THE PIPE AND VISUAL EXAMINATION DETERMINED THE CAUSE WAS ATTRIBUTED TO INTERNAL CORROSION.  A CLAMP WAS INSTALLED TO REPAIR THE LEAK."
10/27/2021	2021	20210066	35933	SUPPLEMENTAL FINAL	18718	SUNOCO PIPELINE L.P.	1300 MAIN STREET 	HOUSTON	TX	77002	10/14/2021 13:45	CENTRAL	YES	32.24303	-101.91094	CRUDE OIL			1.3		1.3	NO						0	NO						0	"LOCAL OPERATING PERSONNEL, INCLUDING CONTRACTORS"		OPERATOR EMPLOYEE	10/14/2021 13:45	ONSHORE	NO			10/14/2021 13:45		NRC NOTIFICATION NOT REQUIRED		NO						NO	NO			0	TX	STANTON	MARTIN	NO	TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY	NO																					OTHER			1IN THREADED FITTING ON BOTTOM OF PUMP		CARBON STEEL		0.01	REPORTING-REGULATED GATHERING	NO				YES	NO	YES			YES			NO									0	108	500	5000	5000	0		10608	0	0	0	0	CORROSION FAILURE	INTERNAL CORROSION	CHRISTOPHER PALAFOX	SPECIALIST REGULATORY COMPLIANCE	christopher.palafox@energytransfer.com	713-989-4464		CHRISTOPHER PALAFOX	christopher.palafox@energytransfer.com	713-989-4464	"ON OCTOBER 14, 2021 AT APPROXIMATELY 13:45 COMPANY PERSONNEL DISCOVERED A CRUDE OIL LEAK AT THE SALE RANCH STATION, A NON-REGULATED GATHERING PUMP STATION OPERATED BY SUNOCO PIPELINE LP, LOCATED ON FM 829, APPROXIMATELY 10 MILES NORTHWEST OF STANTON, TX.     COMPANY PERSONNEL CONFIRMED THAT THE LEAK WAS ON THE BEAR TRIPLEX 75 HP INJECTION PUMP AND IMMEDIATELY CALLED THE CONTROL CENTER TO SHUT DOWN THE FACILITY, ISOLATED AND SECURED THE LEAK. A THIRD-PARTY COMPANY WAS CALLED TO CLEANUP ALL FREE PRODUCT AND REMEDIATE THE SOIL.     IT WAS DISCOVERED THAT A ONE-INCH THREADED FITTING ON THE BOTTOM OF THE INJECTION PUMP HAD FAILED RESULTING IN A RELEASE OF APPROXIMATELY 1.3 BARRELS OF CRUDE OIL. THE RELEASE WAS CONTAINED INSIDE OF THE CONTAINMENT BERM SURROUNDING THE INJECTION PUMP.     THE 633171 6 MARTIN LAT GATHERING LINE (RRC SUBSYSTEM NAME), SALE RANCH STATION DISCHARGE (RRC SYSTEM NAME), FEEDS CRUDE OIL TO THIS PUMP STATION.     THE CAUSE OF THE FAILED THREADED FITTING WAS INTERNAL CORROSION. TO PREVENT THE THREADED FITTING FROM FAILING AGAIN, THE THREADED FITTING WAS REMOVED, AND A ONE-INCH PLUG WAS INSTALLED IN ITS PLACE.     AT APPROXIMATELY 15:00, THE INJECTION PUMP WAS PUT BACK INTO SERVICE."
11/3/2021	2021	20210068	35997	SUPPLEMENTAL FINAL	4461	"EOG RESOURCES, INC"	1111 BAGBY ST. SKY LOBBY 2	HOUSTON	TX	77002	10/12/2021 10:00	CENTRAL	YES	29.1617	-97.6804	CRUDE OIL			3		3	NO						0	NO						0	CONTROLLER		OPERATOR EMPLOYEE	10/12/2021 10:00	ONSHORE	NO			10/12/2021 10:30		NRC NOTIFICATION NOT REQUIRED		NO						NO	NO			0	TX	GILLETT	KARNES	NO	PIPELINE RIGHT-OF-WAY	YES					YES	"UNCASED, BORED/DRILLED"															PIPE	PIPE BODY			8	CARBON STEEL		9.69	REPORTING-REGULATED GATHERING	NO				YES	NO	YES			YES			NO									0	240	30500	7300	46000	0		84040	0	0	0	0	CORROSION FAILURE	INTERNAL CORROSION	JARED LANE	PIPELINE FOREMAN	jared_lane@eogresources.com	210-775-8986		JARED LANE	jared_lane@eogresources.com	210-775-8986	"ON OCTOBER 12, 2021, OPERATOR'S CONTROLLER OBSERVED LEAK DETECTION VARIANCE ON PIPELINE SEGMENT (BUCKINGHAM UNIT TO SEGER PL 8"" OG) AND INITIATED SHUT-DOWN PROCEDURES AND NOTIFIED PIPELINE PERSONNEL. PIPELINE DEPARTMENT DISPATCHED TECHNICIANS TO INVESTIGATE POTENTIAL RELEASE. INVESTIGATION INCLUDED BAR-HOLING ALONG ENTIRE RIGHT-OF-WAY AND HYDRO-EXCAVATION AT THE COUNTY ROAD 277 ROAD CROSSING (BORE). DURING HYDRO-EXCAVATION ACTIVITIES, THE RELEASE WAS DISCOVERED. PIPELINE DEPARTMENT UTILIZED CONTRACT EXCAVATOR TO EXCAVATE THE AREA. DETERMINED 3 BBLS OF SWEET PETROLEUM CRUDE OIL WAS RELEASED FROM BODY OF PIPE DUE TO INTERNAL CORROSION. ALL CONTAMINATED SOIL WAS EXCAVATED AND PLACED ON-SITE FOR BIO-REMEDIATION. CORRODED PIPE SECTION WAS REMOVED AND REMAINING PIPELINE SEGMENT DISCONNECTED FROM ACTIVE SERVICE."
11/24/2021	2021	20210072	36043	ORIGINAL FINAL	300	"PLAINS PIPELINE, L.P."	"333 CLAY STREET, SUITE 1900  "	HOUSTON	TX	77002	10/11/2021 12:00	MOUNTAIN	NO	32.181547	-103.420847	CRUDE OIL			42.7		42.7	NO						0	NO						0	"LOCAL OPERATING PERSONNEL, INCLUDING CONTRACTORS"		OPERATOR EMPLOYEE	10/25/2021 13:14	ONSHORE	YES	OPERATOR	10/26/2021 9:28	10/26/2021 3:00		NRC NOTIFICATION NOT REQUIRED		NO						YES	NO			0	NM	N/A	LEA	NO	PIPELINE RIGHT-OF-WAY	NO																					PIPE	PIPE BODY			6	CARBON STEEL		17.5	REPORTING-REGULATED GATHERING	NO				YES	NO	NO						NO									0	3501	0	20382	245696	0		269579	0	0	0	0	CORROSION FAILURE	INTERNAL CORROSION	NICOLAS GONZALEZ	HSE COMPLIANCE SPECIALIST	nagonzalez@paalp.com	7136464376		NICOLAS GONZALEZ	nagonzalez@paalp.com	7136464376	"APPROXIMATELY 42.7 BARRELS OF CRUDE OIL WERE RELEASED FROM THE ENDURANCE 6"" PIPELINE.  THE DATE AND TIME OF THE INCIDENT (PART A Q4) IS INDICATIVE OF THE EARLIEST POSSIBLE TIME THE RELEASE COULD HAVE STARTED, AS IT WAS THE LAST TIME THE LOCATION HAD BEEN VISITED AND CONFIRMED TO BE NO RELEASE OF CRUDE OIL.  THE CAUSE OF THE INCIDENT WAS ATTRIBUTED TO INTERNAL CORROSION. PLAINS IS EVALUATING STEPS THAT CAN BE TAKEN TO PREVENT FUTURE INCIDENTS FROM THE ENDURANCE 6"" PIPELINE."
11/5/2021	2021	20210069	35967	ORIGINAL FINAL	30829	ENTERPRISE CRUDE PIPELINE LLC	1100 LOUISIANA STREET 	HOUSTON	TX	77002	10/7/2021 12:30	CENTRAL	YES	31.4926	-103.191	CRUDE OIL			8		8	NO						0	NO						0	"SCADA-BASED INFORMATION (SUCH AS ALARM(S), ALERT(S), EVENT(S), AND/OR VOLUME OR PACK CALCULATIONS)"			10/7/2021 12:30	ONSHORE	NO			10/7/2021 12:30		NRC NOTIFICATION NOT REQUIRED		NO						YES	NO			0	TX	N/A	WARD	NO	TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY	NO																					OTHER			PUMP PACKING PLATE		CARBON STEEL		70	REPORTING-REGULATED GATHERING	NO				YES	NO	NO						NO									0	626	5000	29500	0	0		35126	0	0	0	0	EQUIPMENT FAILURE	PUMP OR PUMP-RELATED EQUIPMENT	YAROSLAV BIL	PIPELINE COMPLIANCE ENGINEER	ybil@eprod.com	713-381-5650		YAROSLAV BIL	ybil@eprod.com	713-381-5650	"ON 10/7/2021 AT 12:30 PM TECHNICIAN WAS DISPATCHED TO WILKESBORO STATION PER THE RECEIVED REPORTS OF A HIGH SUMP LEVEL ALARM. TECHNICIAN DISCOVERED THAT A PUMP PACKING PLATE BECAME LOOSE DUE TO WEAR AND TEAR, ALLOWING THE PISTON PACKING TO BE RELEASED, AND RESULTING IN A CRUDE SPILL. PUMP WAS ISOLATED, SOIL REMEDIATED, AND THE PUMP PACKING PLATE WAS REPLACED."
10/28/2021	2021	20210067	36194	SUPPLEMENTAL FINAL	31888	CENTURION PIPELINE L.P.	1300 MAIN STREET 	HOUSTON	TX	77002	9/30/2021 11:45	CENTRAL	NO	31.71799	-102.22018	CRUDE OIL			0.83		0.83	NO						0	NO						0	"LOCAL OPERATING PERSONNEL, INCLUDING CONTRACTORS"		CONTRACTOR WORKING FOR THE OPERATOR	9/30/2021 11:45	ONSHORE	NO			9/30/2021 11:45		NRC NOTIFICATION NOT REQUIRED		NO						YES	NO			0	TX	NOT WITHIN A MUNICIPALITY	MIDLAND	NO	TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY	NO																					OTHER			PIG LAUNCHER BYPASS		CARBON STEEL		1.7	REPORTING-REGULATED GATHERING	NO				YES	NO	YES			YES			NO									0	62	9939	800	1050	0		11851	0	0	0	0	INCORRECT OPERATION	DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR NOT RELATED TO EXCAVATION AND NOT DUE TO MOTORIZED VEHICLE/EQUIPMENT DAMAGE	Y-VAN TY	PIPELINE COMPLIANCE PROGRAM ADVISOR	yvan_ty@centurionpl.com	346-803-2718					"ON SEPTEMBER 30, 2021, AT 11:45 CST, A CENTURION PIPELINE L.P. (CPL) EMPLOYEE DISCOVERED A LEAK IN CPL'S DORA ROBERTS STATION IN MIDLAND COUNTY, TEXAS. CPL DETERMINED THE SOURCE OF THE LEAK TO BE THE DORA ROBERT WARSAN FIELD PIG LAUNCHER BYPASS AND IMMEDIATELY ISOLATED THE LEAK. HOWEVER, 0.83 BARRELS OF CRUDE OIL WERE RELEASED. CPL REMEDIATED THE CONTAMINATED SOIL ON SITE. NO INJURIES, FATALITIES, OR FIRES WERE ASSOCIATED WITH THIS INCIDENT.    THE ASSOCIATED PIPING IS CLASSIFIED AS A ""REPORTING REGULATED-ONLY GATHERING LINE."" CPL'S REPAIRS HAVE BEEN COMPLETED AND THE INVESTIGATION IS UNDERWAY. SAMPLES HAVE BEEN SENT TO A LABORATORY. FOLLOWING RETURN OF THE RESULTS AND THE INVESTIGATION, A SUPPLEMENTAL REPORT WILL FOLLOW.    SUPPLEMENTAL REPORT FILED ON DECEMBER 16, 2021:  THE COST HAS BEEN UPDATED AND THE TEXAS RAILROAD COMMISSION INCIDENT NUMBER IS 2533.    CPL'S ROOT CAUSE ANALYSIS INVESTIGATION DETERMINED THAT INCORRECT OPERATIONS CAUSED THE INTERNAL CORROSION LEAK ON THE DORA ROBERTS TRUNK B (WARSAN) PIG LAUNCHER BYPASS PIPING. CPL PROCEDURES REQUIRE THE BYPASS VALVE BE RETURNED TO THE NORMAL OPEN POSITION AFTER LAUNCHING THE MAINTENANCE PIG. THE STAGNANT CONDITIONS OCCURRING IN THE LAUNCHER BYPASS ARE DUE TO THE BYPASS VALVE REMAINING CLOSED DURING NORMAL OPERATIONS. WITH NO PRODUCT FLOWING THROUGH THE LAUNCHER BYPASS, ACCUMULATION OF WATER AND SOLIDS CONTRIBUTED TO AN INCREASED CORROSION RATE. THE SOLIDS DEPOSITS CAUSED A GALVANIC COUPLE BETWEEN THE DEPOSITS AND THE STEEL PIPE. THE SOLID DEPOSITS PREVENTED THE CORROSION MITIGATION CHEMICALS FROM REACHING THE STEEL SURFACE, THEREBY PREVENTING THE NORMAL ACTION OF THE CHEMICALS.    AS A RESULT OF THE INVESTIGATION, IT WAS DETERMINED THAT RETRAINING ON THE 'LAUNCHING AND RECEIVING SCRAPER' PROCEDURAL STEPS WILL BE CONDUCTED FOR ALL INDIVIDUALS IN THE OPERATING AREA. REPAIRS HAVE BEEN COMPLETED AND NO FURTHER P&M MEASURES ARE NEEDED.     SUPPLEMENTAL REPORT FILED ON JANUARY 03, 2022:  UPDATED PART A. 12.A. FROM 'COMPANY EMPLOYEE' TO 'CONTRACTOR WORKING FOR THE OPERATOR.' ADDITIONALLY, IT IS TO BE NOTED THAT IT WAS REPORTED THAT IT WAS ""DORA ROBERT'S STATION"" BUT SHOULD BE ""DORA ROBERTS WARSAN STATION"" WHICH IS ASSOCIATED WITH THE DORA ROBERTS TRUNK B GATHERING LINE."
10/14/2021	2021	20210065	35874	ORIGINAL FINAL	1248	BELLE FOURCHE PIPELINE CO	455 N POPLAR ST. 	CASPER	WY	82602	9/17/2021 13:15	MOUNTAIN	YES	44.36222	-105.22215	CRUDE OIL			8		8	NO						0	NO						0	NOTIFICATION FROM PUBLIC			9/17/2021 13:15	ONSHORE	NO			9/17/2021 14:00		NRC NOTIFICATION NOT REQUIRED		NO						YES	NO			0	WY	ROZET	CAMPBELL	NO	"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY"	NO																					PIPE	PIPE BODY			6	CARBON STEEL		12.58	REPORTING-REGULATED GATHERING	NO				YES	NO	NO						NO									0	504	13000	27066	0	0		40570	0	0	0	0	CORROSION FAILURE	EXTERNAL CORROSION	DOUG THACKER	COMPLIANCE COORDINATOR	doug.thacker@truecos.com	3072660320					"LOCAL OPERATIONS EMPLOYEES WERE NOTIFIED ON SEPTEMBER 17, 2021 AT APPROXIMATELY 1:15 PM MDT OF A POTENTIAL CRUDE OIL RELEASE LOCATED NEAR THE NORTH ROZET 4 INCH GATHERING PIPELINE RECEIVER.  COMPANY PERSONNEL RESPONDED WHEN THEY RECEIVED THE NOTIFICATION AND ARRIVED AT THE LOCATION AT APPROXIMATELY 2:00 MDT.  UPON CONFIRMING CRUDE OIL WAS LEAKING FROM THE 6 INCH BARREL OF THE RECEIVER, THEY IMMEDIATELY ISOLATED IT TO STOP THE LEAK AND CONTAINED THE RELEASED CRUDE OIL.  A FIELD INVESTIGATION OF THE RECEIVER DETERMINED THE RELEASE WAS DUE TO EXTERNAL CORROSION.    NO SURFACE WATER, GROUNDWATER OR WILDLIFE WERE IMPACTED BY THE RELEASE; HOWEVER, AN APPROXIMATE 300 FT. X 10 FT. AREA OF SOILS WERE CONTAMINATED TO AN AVERAGE DEPTH OF 3 INCHES.  ALL CONTAMINATED SOILS WERE REMOVED AND TRANSPORTED TO THE DONKEY CREEK STATION WHERE THEY WILL BE MANAGED IN ACCORDANCE WITH WYOMING DEQ REQUIREMENTS.    THE RELEASE DID NOT MEET NRC OR STATE OF WYOMING REPORTING REQUIREMENTS; THEREFORE, NO NOTIFICATIONS WERE MADE TO THE NRC OR WYOMING DEQ."
9/29/2021	2021	20210063	35875	SUPPLEMENTAL FINAL	31878	BRIDGER PIPELINE LLC	455 N. POPLAR ST. 	CASPER	WY	82602	9/8/2021 9:00	MOUNTAIN	NO	45.89504	-103.54805	CRUDE OIL			2		2	NO						0	NO						0	"LOCAL OPERATING PERSONNEL, INCLUDING CONTRACTORS"		CONTRACTOR WORKING FOR THE OPERATOR	9/8/2021 9:00	ONSHORE	YES	OPERATOR	9/8/2021 2:10	9/8/2021 9:30		NRC NOTIFICATION NOT REQUIRED		NO						NO	NO			0	SD	NOT WITHIN A MUNICIPALITY	HARDING	NO	TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY	NO																					OTHER			VALVE ON PUMP		MATERIAL OTHER THAN CARBON STEEL	VALVE		REPORTING-REGULATED GATHERING	NO				YES	NO	NO						NO									0	140	500	1000	0	0		1640	0	0	0	0	INCORRECT OPERATION	"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE"	KEVIN PENA	PIPELINE COMPLIANCE COORDINATOR	kevin.pena@truecos.com	4069393133					"AN OPERATOR EMPLOYEE WAS WORKING TO PURCHASE A TANK OF OIL AT THE LEASE LOCATION.  AS PART OF HIS NORMAL OPERATION, SAID EMPLOYEE OPENED A VALVE IN ORDER TO BLEED AIR OFF THE SUCTION LINE INTO THE SUMP OF THE PUMP.  WHILE THIS OPERATION WAS ONGOING, THE EMPLOYEE ALSO WORKED TO LAUNCH A PIG AT THE SITE.  AFTER SUCCESSFULLY LAUNCHING THE PIG, THE EMPLOYEE LEFT THE SITE, HAVING FORGOTTEN TO SHUT THE VALVE ORIGINALLY OPENED TO BLEED OFF AIR.  AS A RESULT, THE OIL GRAVITY FED FROM THE TANK THROUGH THE SUCTION LINE AND OUT THE OPEN VALVE.      APPROXIMATELY 2 BBLS OF OIL REACHED THE GROUND BEFORE A LUFF EMPLOYEE ARRIVED ON SCENE AND IDENTIFIED THE RELEASE.  A TOTAL OF 1.5 BBLS WERE RECOVERED AND REINJECTED INTO THE SYSTEM.  THE REMAINING 0.5 BBLS WAS REMOVED WITH CONTAMINATED SOIL FROM THE SITE AND WILL BE DISPOSED OF AS REQUIRED BY THE SOUTH DAKOTA DEPARTMENT OF ENVIRONMENT AND NATURAL RESOURCES."
