REPORT_NUMBER,INTERNAL_EXTERNAL,VISUAL_EXAM_RESULTS,GALVANIC_CORROSION_IND,ATMOSPHERE_CORROSION_IND,STRAY_CURRENT_CORROSION_IND,MICROBIOLOGICAL_CORROSION_IND,SELECTIVE_SEAM_CORROSION_IND,OTHER_CORROSION_IND,CORROSION_TYPE_DETAILS,UNDERGROUND_LOCATION,UNDER_CATHODIC_PROTECTION_IND,CATHODIC_SURVEY_TYPE,CP_ANNUAL_SURVEY_IND,CLOSE_INTERVAL_SURVEY_IND,EXTERNALLY_COATED,PRIOR_DAMAGE,CORROSION_LOCATION_DETAILS,CORROSION_INHIBITORS,CORROSION_LINING,CORROSION_COUPONS,EARTH_SUBTYPE,HEAVY_RAINS_SUBTYPE,LIGHTNING_SUBTYPE,TEMPERATURE_SUBTYPE,ROOT_CAUSE_CATEGORY,ROOT_CAUSE_TYPE,OUTSIDE_FORCE_TYPE,OPERATION_TYPE,CATEGORY_TYPE,OPERATOR_QUALIFICATION_IND
20130124,INTERNAL CORROSION,,,,,,,,,,,,,,,,STRAIGHT RUN PIPE,NO,NO,NO,,,,,,,,,,
20100113,EXTERNAL CORROSION,LOCALIZED PITTING,YES,,,,,,,YES,YES,NO,,,,YES,,,,,,,,,,,,,,
20100144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100133,EXTERNAL CORROSION,LOCALIZED PITTING,,,,YES,,,,YES,YES,YES,YES,,,YES,,,,,,,,,,,,,,
20100122,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER BACKFILLING PRACTICES,,,,
20100139,EXTERNAL CORROSION,LOCALIZED PITTING,YES,,,,,,,YES,YES,YES,YES,,,NO,,,,,,,,,,,,,,
20100117,EXTERNAL CORROSION,,,,,,,,,,,,YES,,,,,,,,,,,,,,,,,
20100131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100107,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20100127,INTERNAL CORROSION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100124,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",OTHER MAINTENANCE,YES
20100121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100120,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20100119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20110375,INTERNAL CORROSION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100114,EXTERNAL CORROSION,LOCALIZED PITTING,,,,YES,,,,YES,YES,NO,,,,YES,,,,,,,,,,,,,,
20100118,EXTERNAL CORROSION,LOCALIZED PITTING,YES,,,,,,,YES,YES,YES,YES,,,NO,,,,,,,,,,,,,,
20110037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100109,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,,,,
20100112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100092,EXTERNAL CORROSION,GENERAL CORROSION,YES,,,,,,,YES,YES,YES,YES,,,NO,,,,,,,,,,,,,,
20100086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100105,EXTERNAL CORROSION,LOCALIZED PITTING,,,,,YES,,,YES,YES,YES,YES,,,YES,,,,,,,,,,,,,,
20100104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100073,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",,
20100099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100095,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20100098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100089,INTERNAL CORROSION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100088,EXTERNAL CORROSION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100096,EXTERNAL CORROSION,LOCALIZED PITTING,YES,,,,,,,YES,YES,YES,YES,,,NO,,,,,,,,,,,,,,
20100074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100079,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20100083,,,,,,,,,,,,,,,,,,,,,,,,,MISCELLANEOUS ROOT CAUSES,PREVIOUS DAMAGE,,,,
20100085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100080,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20100076,INTERNAL CORROSION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100070,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,OTHER MAINTENANCE,NO
20100069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100064,,,,,,,,,,,,,,,,,,,,,,,,FROST HEAVE,,,,,,
20100060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100066,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY MARKED INACCURATELY DUE TO LOCATOR ERROR,,,,
20100065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20110155,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPELINE OR EQUIPMENT OVERPRESSURED,NORMAL OPERATING CONDITIONS,NO
20100056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100063,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20100052,,,,,,,,,,,,,,,,,,,,,,,,FROZEN COMPONENTS,,,,,,
20100058,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,,,,,
20100059,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20100055,INTERNAL CORROSION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100097,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPELINE OR EQUIPMENT OVERPRESSURED,NORMAL OPERATING CONDITIONS,YES
20100027,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,ROUTINE MAINTENANCE,YES
20100045,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20100054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100046,INTERNAL CORROSION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100048,INTERNAL CORROSION,,,,,,,,,,,,,,,,IN DEAD-LEG PIPING.,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20100041,EXTERNAL CORROSION,LOCALIZED PITTING,YES,,,,,,,YES,YES,YES,,YES,,YES,,,,,,,,,,,,,,
20100042,INTERNAL CORROSION,,,,,,,,,,,,,,,,FITTING,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20100039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100061,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,,
20100013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100011,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",,
20100014,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20100010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPELINE OR EQUIPMENT OVERPRESSURED,NORMAL OPERATING CONDITIONS,YES
20100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",ROUTINE MAINTENANCE,NO
20100006,,,,,,,,,,,,,,,,,,,,,,,,,,,,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",NORMAL OPERATING CONDITIONS,NO
20100003,EXTERNAL CORROSION,LOCALIZED PITTING,,,,,,YES,DISBONDED COATING,YES,YES,YES,YES,,,YES,,,,,,,,,,,,,,
20100005,INTERNAL CORROSION,,,,,,,,,,,,,,,,,NO,NO,NOT APPLICABLE - NOT MAINLINE PIPE,,,,,,,,,,
20100009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20110376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100084,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20100018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120021,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",,
20100257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100177,,,,,,,,,,,,,,,,,,,,,,,,FROZEN COMPONENTS,,,,,,
20100091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100231,INTERNAL CORROSION,,,,,,,,,,,,,,,,,YES,NO,YES,,,,,,,,,,
20110083,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20100057,,,,,,,,,,,,,,,,,,,,,,,,FROZEN COMPONENTS,,,,,,
20100100,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",ROUTINE MAINTENANCE,NO
20110071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100025,,,,,,,,,,,,,,,,,,,,,,,,FROZEN COMPONENTS,,,,,,
20100037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100082,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,OTHER MAINTENANCE,NO
20100106,INTERNAL CORROSION,,,,,,,,,,,,,,,,6 O'CLOCK POSITION,NO,NO,NO,,,,,,,,,,
20100026,,,,,,,,,,,,,,,,,,,,,,,,FROZEN COMPONENTS,,,,,,
20100234,INTERNAL CORROSION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100150,,,,,,,,,,,,,,,,,,,,,,,,THERMAL STRESS,,,,,,
20100024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20110036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100030,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY MARKED INACCURATELY DUE TO LOCATOR ERROR,,,,
20100260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100016,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPELINE OR EQUIPMENT OVERPRESSURED,NORMAL OPERATING CONDITIONS,NO
20230005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230003,,,,,,,,,,,,,,,,,,,,,,,,,,,"NEARBY INDUSTRIAL, MAN-MADE, OR OTHER FIRE/EXPLOSION AS PRIMARY CAUSE OF INCIDENT",,,
20230004,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20230002,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER BACKFILLING PRACTICES,,,,
20220079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220080,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20220081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220077,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20230001,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20220078,,,,,,,,,,,,,,,,,,,,,,,,,,,,WRONG EQUIPMENT SPECIFIED OR INSTALLED,CONSTRUCTION,YES
20220075,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO INCOMPLETE MARKS AT DAMAGE LOCATION,,,,
20220073,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20220072,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO INCOMPLETE MARKS AT DAMAGE LOCATION,,,,
20220071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220069,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO LOCATOR ERROR,,,,
20220068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220066,,,,,,,,,,,,,,,,,,,,,,,,,,,"NEARBY INDUSTRIAL, MAN-MADE, OR OTHER FIRE/EXPLOSION AS PRIMARY CAUSE OF INCIDENT",,,
20220060,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,CONSTRUCTION,YES
20220065,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO INCOMPLETE MARKS AT DAMAGE LOCATION,,,,
20220064,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO LOCATOR ERROR,,,,
20220063,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20220062,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20220059,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,MARKS FADED OR NOT MAINTAINED,,,,
20220070,EXTERNAL CORROSION,LOCALIZED PITTING,YES,,,,,,,YES,YES,YES,YES,,,YES,,,,,,,,,,,,,,
20220061,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20220057,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20220056,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,DECOMMISSIONING,YES
20220058,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20220054,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20220055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220053,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20220050,,,,,,,,,,,,,,,,,,,,,,,,,,,ELECTRICAL ARCING FROM OTHER EQUIPMENT OR FACILITY,,,
20220045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220047,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER BACKFILLING PRACTICES,,,,
20220039,,,,,,,,,,,,,,,,,,,,,,,,,MISCELLANEOUS ROOT CAUSES,ROOT CAUSE NOT LISTED (COMMENT REQUIRED),,,,
20220040,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO INCORRECT FACILITY RECORDS/MAPS,,,,
20220038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220037,,,,,,,,,,,,,,,,,,,,,,,,,,,"NEARBY INDUSTRIAL, MAN-MADE, OR OTHER FIRE/EXPLOSION AS PRIMARY CAUSE OF INCIDENT",,,
20220033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220031,,,,,,,,,,,,,,,,,,,,,,,,,,,INTENTIONAL DAMAGE,,,
20220030,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,EXCAVATOR DUG PRIOR TO VERIFYING MARKS BY TEST-HOLE (POTHOLE),,,,
20220028,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20220026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220029,,,,,,,,,,,,,,,,,,,,,,,,,MISCELLANEOUS ROOT CAUSES,PREVIOUS DAMAGE,,,,
20220025,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER BACKFILLING PRACTICES,,,,
20220027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220019,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER BACKFILLING PRACTICES,,,,
20220024,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20220022,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO LOCATOR ERROR,,,,
20220020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220011,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20220016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220017,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20220015,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO INCOMPLETE MARKS AT DAMAGE LOCATION,,,,
20220013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220051,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO INCORRECT FACILITY RECORDS/MAPS,,,,
20220008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220010,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20220006,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20220005,,,,,,,,,,,,,,,,,,,,,,,,,,,ELECTRICAL ARCING FROM OTHER EQUIPMENT OR FACILITY,,,
20220002,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20220004,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,MARKS FADED OR NOT MAINTAINED,,,,
20220003,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,EXCAVATOR FAILED TO MAINTAIN CLEARANCE AFTER VERIFYING MARKS,,,,
20210107,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20210108,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,COMMISSIONING,YES
20210106,,,,,,,,,,,,,,,,,,,,,,,,,,,INTENTIONAL DAMAGE,,,
20210104,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20210103,,,,,,,,,,,,,,,,,,,,,,,,,,,"NEARBY INDUSTRIAL, MAN-MADE, OR OTHER FIRE/EXPLOSION AS PRIMARY CAUSE OF INCIDENT",,,
20210101,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,EXCAVATOR FAILED TO MAINTAIN CLEARANCE AFTER VERIFYING MARKS,,,,
20210102,,,,,,,,,,,,,,,,,,,,,,,,,,,,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN AN OVERPRESSURE",NON-ROUTINE OPERATING CONDITIONS (ABNORMAL OPERATIONS OR EMERGENCIES),YES
20210100,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20210096,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,CONSTRUCTION,YES
20210098,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20210099,,,,,,,,,,,,,,,,,,,,,,,SECONDARY IMPACT SUCH AS RESULTING NEARBY FIRES,,,,,,,
20210095,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20210097,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20210094,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20210091,,,,,,,,,,,,,,,,,,,,,,,DIRECT HIT,,,,,,,
20210088,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20210089,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER BACKFILLING PRACTICES,,,,
20210090,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20210087,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,OTHER MAINTENANCE,YES
20210086,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
