case_idx,data_sourc,case_lat,case_lon,case_date,COMMODITY_,INTENTIONA,UNINTENTIO,FATAL,INJURE,ON_OFF_SHO,IGNITE_IND,EXPLODE_IN,NUM_PUB_EV,FEDERAL,LOCATION_T,CROSSING,ITEM_INVOL,MATERIAL_I,EST_COST_O,EST_COST_G,EST_COST_P,EST_COST_E,EST_COST_1,EST_COST_2,CAUSE,CAUSE_DETA,NARRATIVE,SYSTEM_PAR,INCIDENT_A,PIPE_FACIL,INSTALLATI,RELEASE_TY,COULD_BE_H,MOP_PSIG,PIPELINE_F,SCADA_IN_P,INVESTIGAT,EMPLOYEE_D,CONTRACTOR,zone,TAVG_x,accident_p,station_id,YYYY-mm_x,YYYY-mm_prev,TAVG_y,YYYY-mm_y,TAVG
4318,hazardous_liquid,38.863322,-89.958939,2014/02/18,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,,0.2,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,FLANGE ASSEMBLY,CARBON STEEL,0.0,24.0,19000.0,0.0,0.0,0.0,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR NOT RELATED TO EXCAVATION AND NOT DUE TO MOTORIZED VEHICLE/EQUIPMENT DAMAGE,A GASKET FAILED DURING INSTALLATION OF A PIG TRAP AND WAS REPLACED.,ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,2004,LEAK,1.0,1440.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Mixed-Humid,,72.91666666666666,GHCND:USW00003960,2014-02,2014-01,-2.87,2014-01,-2.88
4320,hazardous_liquid,41.616693,-91.408465,2014/02/17,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,237.5,2.5,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,,FLANGE ASSEMBLY,,0.0,150.0,10000.0,0.0,0.0,0.0,NATURAL FORCE DAMAGE,TEMPERATURE,"ON TUESDAY FEBRUARY 18, 2014 AT APPROXIMATELY 07:56 AM CST, AN ENTERPRISE TECHNICIAN DISCOVERED PROPANE VAPORS LEAKING FROM A VALVE FLANGE LOCATED INSIDE THE IOWA CITY STATION ON AN 8"" HAZARDOUS LIQUID TRANSMISSION LINE. THIS LINE IS APPROXIMATELY 3 MILE","ONSHORE PIPELINE, INCLUDING VALVE SITES",ABOVEGROUND,INTERSTATE,,LEAK,1.0,,> 20% SMYS REGULATED TRANSMISSION,,,0.0,0.0,Cold,,,GHCND:USW00014937,2014-02,2014-01,-10.13,2014-01,-9.85
4324,hazardous_liquid,37.643839,-88.878198,2014/02/14,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,,0.28,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,,PUMP,,0.0,36.0,3500.0,300.0,2500.0,0.0,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,AN ENTERPRISE CREAL SPRINGS TECHNICIAN WAS PERFORMING A ROUTINE  WALK AROUND INSPECTION OF THE MANIFOLD AREA WHEN HE DISCOVERED A SEAL LEAK ON A MANIFOLD BOOSTER PUMP.  THE PUMP WAS ISOLATED AND NOT RUNNING AT THE TIME.  THE PUMP WAS DRAINED TO COMPLETE,ONSHORE TERMINAL/TANK FARM EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,,LEAK,1.0,,> 20% SMYS REGULATED TRANSMISSION,,,0.0,0.0,Mixed-Humid,,,GHCND:USC00112353,2014-02,2014-01,0.68,2014-01,-1.16
4326,hazardous_liquid,38.776587,-89.08463299999998,2014/02/14,CRUDE OIL,,0.26,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,METER/PROVER,MATERIAL OTHER THAN CARBON STEEL,0.0,25.0,0.0,4000.0,1000.0,0.0,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,"LEAK OCCURRED AT A METER SITE ON PATOKA TANK FARM, MARION COUNTY, ILLINOIS 62875.  RELEASE OCCURRED AT  THREADED BUSHING ON THE METER DRAIN LINE.    METER WAS TAKEN OUT OF SERVICE FOR REPAIR.  A SUPPLEMENTAL AND FINAL REPORT WILL BE SUBMITTED LATER.    S",ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,UNKNOWN,LEAK,1.0,285.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Mixed-Humid,,7.017543859649122,GHCND:USC00117636,2014-02,2014-01,-4.53,2014-01,-5.39
4327,hazardous_liquid,42.53934,-88.6345,2014/02/13,CRUDE OIL,,0.24,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,,PUMP,,0.0,0.0,300.0,2200.0,0.0,0.0,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,"ON FEBRUARY 13 AT APPROXIMATELY 1:30 P.M., A LOCAL ELECTRICIAN WAS PERFORMING ROUTINE MAINTENANCE ON UNIT #1 SEAL FLOAT SWITCH DEVICES.  UPON COMPLETION OF WORK ON UNIT 1; WHILE APPROACHING UNIT 2, ELECTRICIAN NOTICED THAT CRUDE OIL WAS ON AND AROUND THE",ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,,LEAK,1.0,,> 20% SMYS REGULATED TRANSMISSION,,,0.0,0.0,Cold,,,GHCND:USC00471667,2014-02,2014-01,-12.6,2014-01,-13.15
4336,hazardous_liquid,30.75774,-93.7767,2014/02/07,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,,0.02,0,0,ONSHORE,0,0.0,0.0,0.0,PIPELINE RIGHT-OF-WAY,1.0,PIPE,CARBON STEEL,0.0,1.0,86000.0,25900.0,0.0,93485.0,MATERIAL FAILURE OF PIPE OR WELD,ORIGINAL MANUFACTURING-RELATED (NOT GIRTH WELD OR OTHER WELDS FORMED IN THE FIELD),"A PIPELINE CONTRACTOR WAS USING A CAISSON FITTING ON THE P-2 PIPELINE AT BIG COW CREEK TO INSPECT A FEATURE IDENTIFIED BY A CMFL & DEFORMATION ILI TOOL RUN CONDUCTED IN APRIL 2012.  THE FEATURE DID NOT MEET IMMEDIATE, 60, OR 180 DAY CRITERIA.  UPON INSTA","ONSHORE PIPELINE, INCLUDING VALVE SITES",UNDERGROUND,INTERSTATE,1944,LEAK,1.0,690.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Hot-Humid,,69.56521739130433,GHCND:USR0000TKIR,2014-02,2014-01,10.96,2014-01,8.07
4339,hazardous_liquid,30.90931,-90.87143,2014/02/05,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,,1.1,0,0,ONSHORE,0,0.0,,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,,VALVE,,0.0,120.0,200.0,29000.0,0.0,0.0,EQUIPMENT FAILURE,"FAILURE OF EQUIPMENT BODY (EXCEPT PUMP), TANK PLATE, OR OTHER MATERIAL","ON 5 FEBRUARY AT 0730, DURING A YARD CHECK, TECHNICIANS NOTED A PRODUCT SHEEN ON STANDING WATER IN THE LINE 2 AREA OF THE YARD. AN IMMEDIATE INVESTIGATION FOUND PRODUCT IN THE ACCESS WELLS IN THE VICINITY OF THE UNIT 3 CHECK VALVE. PRODUCT WAS REMOVED FR",ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,UNDERGROUND,INTERSTATE,,LEAK,1.0,,> 20% SMYS REGULATED TRANSMISSION,,,0.0,0.0,Hot-Humid,,,GHCND:USW00013970,2014-02,2014-01,11.59,2014-01,6.93
4342,hazardous_liquid,43.114444,-105.8525,2014/02/02,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1689.0,1.0,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,"WELD, INCLUDING HEAT-AFFECTED ZONE",CARBON STEEL,0.0,78568.0,20000.0,100.0,0.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,"DESIGN-, CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED","WHILE MAKING ROUNDS ONEOK OPERATOR NOTICED NGL VAPORS BEING RELEASED FROM A WELD ON THE WELD-O-LET PIPING OF THE BLOW DOWN PIPING DOWNSTREAM OF THE PIG TRAP ON THE 6"" SAGE CREEK PIPELINE.  OPERATOR PUT THE PLANT INTO NGL TRUCKING MODE AND ISOLATED THE PI","ONSHORE PIPELINE, INCLUDING VALVE SITES",ABOVEGROUND,INTRASTATE,1984,LEAK,0.0,1105.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Cold,,47.05882352941176,GHCND:USC00481569,2014-02,2014-01,-6.35,2014-01,-1.69
4345,hazardous_liquid,29.374592,-89.552288,2014/01/29,CRUDE OIL,,0.12,0,0,ONSHORE,0,0.0,,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,,PUMP,,0.0,15.0,0.0,0.0,30000.0,0.0,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,"AT APPROXIMATELY 0725 CST ON 29JAN14 A RELEASE OF APPROXIMATELY 5 GALLONS CRUDE OIL TO LAND AND ATMOSPHERE OCCURRED AT THE EMPIRE TERMINAL.  THREADING SPLIT ON A SHORT NIPPLE ON THE SUCTION SIDE OF A CRUDE OIL PUMP, CAUSING CRUDE OIL TO SPRAY INTO THE AI",ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,,LEAK,0.0,,> 20% SMYS REGULATED TRANSMISSION,,,0.0,0.0,Hot-Humid,,,GHCND:USW00053917,2014-01,2013-12,8.85,2013-12,13.61
4353,hazardous_liquid,31.81845,-102.33304,2014/01/24,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,,0.5,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,,METER/PROVER,,0.0,60.0,2000.0,12000.0,0.0,0.0,NATURAL FORCE DAMAGE,TEMPERATURE,SMALL VOLUME PIPELINE PROVER RELEASED 20 GALLONS OF GASOLINE TO THE PROVER SKID AND SOIL DUE TO A FAILURE WITH A PROVER DRAIN VALVE THAT SEPARATED.  THE TEMPERATURE WAS 14 DEGREES AT THE TIME OF THE INCIDENT AND ICE LIKELY PLAYED A ROLE IN THE SEPARATION,ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,,LEAK,1.0,,> 20% SMYS REGULATED TRANSMISSION,,,0.0,0.0,Hot-Dry,,,GHCND:USW00023023,2014-01,2013-12,7.04,2013-12,6.3
4354,hazardous_liquid,32.04704,-94.10641,2014/01/22,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,,400.0,0,0,ONSHORE,0,0.0,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,PIPE,CARBON STEEL,5000.0,14356.0,86611.0,50000.0,222401.0,0.0,CORROSION FAILURE,EXTERNAL CORROSION,"ON 1/22/2014, SUNOCO RECEIVED A CALL FROM THE PUBLIC REGARDING A POSSIBLE LEAK.  THE PIPELINE WAS SHUT DOWN AT 1640 CST.  SUNOCO PERSONNEL ARRIVED ON SITE AT 1730 CST AND DETERMINED A RELEASE HAD OCCURRED AT 1745 CST.  THE INITIAL VOLUME OF THE RELEASE W","ONSHORE PIPELINE, INCLUDING VALVE SITES",UNDERGROUND,INTRASTATE,1926,LEAK,0.0,550.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Hot-Humid,,41.818181818181806,GHCND:USC00168444,2014-01,2013-12,4.92,2013-12,7.46
4380,hazardous_liquid,40.47829444,-104.4352667,2014/01/07,CRUDE OIL,,2.0,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,,SUMP,,0.0,0.0,0.0,1000.0,0.0,0.0,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,"CONTRACTORS WERE INSTALLING INSULATION ON THE INCOMING CUSTODY METERING SKID AND ACCIDENTALLY PARTIALLY OPENED A 1"" DRAIN VALVE OFF THE PROVING LOOP JUST PRIOR TO THE METER.  THIS RESULTED IN A SUMP OVERFLOW OF 2 BARRELS.  THE HIGH LEVEL ALARM ON THE SUM",ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,,OVERFILL OR OVERFLOW,0.0,,> 20% SMYS REGULATED TRANSMISSION,,,0.0,0.0,Cold,,,GHCND:USC00053553,2014-01,2013-12,0.03,2013-12,-1.9
4382,hazardous_liquid,34.70203,-82.23533,2014/01/07,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,,1238.1,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,VALVE,CARBON STEEL,0.0,75000.0,2500.0,75000.0,1500000.0,0.0,EQUIPMENT FAILURE,"FAILURE OF EQUIPMENT BODY (EXCEPT PUMP), TANK PLATE, OR OTHER MATERIAL","AT 0730 ON JANUARY 7, 2014, A SPARTANBURG AREA TECHNICIAN WAS CALLED OUT TO INVESTIGATE AN ALARM ON UNIT 3 AT SIMPSONVILLE STATION. UPON COMPLETION OF THE WORK ON UNIT 3, THE TECHNICIAN NOTICED STAINED GRAVEL AROUND A BURIED DRAIN VALVE ON THE SUCTION SI",ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,UNDERGROUND,INTERSTATE,1978,LEAK,1.0,720.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Mixed-Humid,,17.36111111111111,GHCND:USW00003870,2014-01,2013-12,2.31,2013-12,8.31
4387,hazardous_liquid,29.22007944,-89.3959391,2014/01/04,CRUDE OIL,,1.0,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,,SUMP,,0.0,100.0,0.0,3880.0,0.0,0.0,EQUIPMENT FAILURE,DEFECTIVE OR LOOSE TUBING OR FITTING,"UPON RECEIVING NOTIFICATION FROM CHEVRON, (3RD PARTY PIPELINE COMPANY), THAT THE WEST DELTA RECEIVING STATION WAS RECEIVING HIGHER THAN NORMAL LINE PRESSURE BUT LESS THAN THE LINE'S MOP, ENERGY XXI PERSONNEL WENT TO INVESTIGATE THE SITUATION. UPON ARRIVI",ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,,OVERFILL OR OVERFLOW,1.0,,> 20% SMYS REGULATED TRANSMISSION,,,0.0,0.0,Hot-Humid,,,GHCND:USW00053917,2014-01,2013-12,8.85,2013-12,13.61
4388,hazardous_liquid,31.62733,-89.54218,2014/01/04,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,,14.6,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,VALVE,MATERIAL OTHER THAN CARBON STEEL,0.0,17.0,7387.0,1961.0,0.0,0.0,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,"ON 04 JANUARY 2014 AT 02:38 CST, THE CONTROL CENTER CONTROLLER RECEIVED A HIGH SUMP ALARM FROM COLLINS DELIVERY FACILITY DURING A DELIVERY AND NOTIFIED THE NEARBY COLLINS INJECTION FACILITY OPERATOR. AT APPROXIMATELY 02:50 THE COLLINS INJECTION FACILITY",ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,,LEAK,1.0,960.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Hot-Humid,,10.3125,GHCND:USW00013833,2014-01,2013-12,5.46,2013-12,10.64
4393,hazardous_liquid,41.55694,-87.88556,2014/01/01,CRUDE OIL,,1.0,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,AUXILIARY PIPING (E.G. DRAIN LINES),CARBON STEEL,0.0,90.0,10000.0,115000.0,25000.0,0.0,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,"ON JANUARY 1 AT APPROXIMATELY 7:14 AM, WHILE LOADING THE PROVER AT MOKENA STATION, THE DELIVERY GAUGER NOTICED OIL ON THE GROUND.  LINE 14 WAS IMMEDIATELY SHUT DOWN TO DETERMINE THE SOURCE OF THE OIL.  IT WAS DETERMINED THAT THE RELEASE OF OIL WAS FROM A",ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,1998,LEAK,1.0,275.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"YES, SPECIFY INVESTIGATION RESULT(S): (SELECT ALL THAT APPLY)",0.0,0.0,Cold,,8.0,GHCND:USC00117457,2014-01,2013-12,-9.81,2013-12,-5.49
4395,hazardous_liquid,38.829252,-90.089749,2013/12/30,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,,50.0,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,VALVE,CARBON STEEL,0.0,122.0,0.0,280000.0,0.0,0.0,NATURAL FORCE DAMAGE,TEMPERATURE,"THIS RELEASE OCCURRED DURING EXTREMELY COLD TEMPERATURES.  THIS CAUSED 1"" VALVE THAT IS USED TO DRAW WATER FROM THE TANK TO CRACK.  ORIGINALLY THE RELEASE APPEARED TO BE A MUCH GREATER VOLUME AS REPORTED ON THE NATIONAL RESPONSE CALL THAT WAS MADE.  AFTE",ONSHORE TERMINAL/TANK FARM EQUIPMENT AND PIPING,"TANK, INCLUDING ATTACHED APPURTENANCES",INTERSTATE,2002,LEAK,1.0,275.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"YES, SPECIFY INVESTIGATION RESULT(S): (SELECT ALL THAT APPLY)",1.0,0.0,Mixed-Humid,,7.272727272727272,GHCND:USW00003960,2013-12,2013-11,-0.06,2013-11,5.28
4403,hazardous_liquid,32.650552,-103.1392,2013/12/23,CRUDE OIL,,3500.0,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,PUMP,CARBON STEEL,0.0,35000.0,60800.0,0.0,420000.0,0.0,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,"ABOUT 08:30 ON DEC 23 LOCAL TIME, ENTERPRISE OPERATOR NOTICED THAT CRUDE HAD LEAKED FROM STATION PIPING ON TO THE GROUND.  AFTER REVIEW OF SITE AND AMOUNT OF CRUDE THAT LEAKED IT BECAME APPARENT THAT THE LEAK WAS MORE THAN INITIAL ESTIMATE OF 1000BBLS AN",ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,,LEAK,0.0,95.0,< 20% SMYS REGULATED TRANSMISSION,1.0,"YES, SPECIFY INVESTIGATION RESULT(S): (SELECT ALL THAT APPLY)",0.0,0.0,Hot-Dry,,9.473684210526317,GHCND:USC00417074,2013-12,2013-11,3.27,2013-11,7.67
4412,hazardous_liquid,33.31601,-96.19278000000001,2013/12/11,CRUDE OIL,,20.0,0,0,ONSHORE,0,0.0,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,"WELD, INCLUDING HEAT-AFFECTED ZONE",CARBON STEEL,15000.0,2000.0,35000.0,55000.0,25000.0,0.0,CORROSION FAILURE,EXTERNAL CORROSION,"APPROXIMATELY 20 BBLS OF CRUDE OIL WERE RELEASED FROM A SEGMENT OF THE RED RIVER PIPELINE. AT THIS TIME, THE CAUSE OF THIS RELEASE IS UNKNOWN. THE LINE WAS DRAINED AND APPROXIMATELY 20 FT OF PIPE WAS REMOVED AND REPLACED. ONCE THE PIPING WAS REPLACED, NO","ONSHORE PIPELINE, INCLUDING VALVE SITES",UNDERGROUND,INTERSTATE,1960,LEAK,0.0,1440.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"YES, SPECIFY INVESTIGATION RESULT(S): (SELECT ALL THAT APPLY)",0.0,0.0,Hot-Humid,,13.888888888888888,GHCND:USR0000TGRE,2013-12,2013-11,5.78,2013-11,10.75
4419,hazardous_liquid,38.7893921,-89.06510432,2013/12/05,CRUDE OIL,,0.1,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,FLANGE ASSEMBLY,CARBON STEEL,0.0,30.0,173000.0,122000.0,0.0,0.0,INCORRECT OPERATION,PIPELINE OR EQUIPMENT OVERPRESSURED,"DISCOVERY MADE WHEN AN EMPLOYEE WITNESSED A SMALL FLANGE LEAK.  - ALL SYSTEMS AND THE STATION WERE SHUTDOWN.  -VERIFIED INTEGRITY OF ALL ASSOCIATED FLANGES AND EQUIPMENT INCLUDING RELPACEMENT OF MULTIPLE GASKETS.  - APPROXIMATELY, 8.5 CUBIC YARDS OF CONT",ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,UNDERGROUND,INTERSTATE,1968,LEAK,1.0,275.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"YES, SPECIFY INVESTIGATION RESULT(S): (SELECT ALL THAT APPLY)",0.0,0.0,Mixed-Humid,,159.2727272727273,GHCND:USC00117636,2013-12,2013-11,-1.22,2013-11,4.94
4431,hazardous_liquid,32.650565,-103.14003,2013/11/20,CRUDE OIL,,3.0,0,0,ONSHORE,0,0.0,,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,,PUMP,,0.0,300.0,1000.0,0.0,6000.0,0.0,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,"PIPELINE CONTROL SHUT DOWN OPERATIONS WHEN THEY RECEIVED A HIGH SUMP ALARM, THEN NOTIFIED THE LOCAL ENTERPRISE TECHNICIAN.    TECHNICIAN ARRIVED ON-SITE AND CONFIRMED THAT SUMP OVERFILLED ABOUT 3 BARRELS OF CRUDE ONTO THE GROUND BECUASE OF A LEAKING PUMP",ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,,LEAK,0.0,,< 20% SMYS REGULATED TRANSMISSION,,,0.0,0.0,Hot-Dry,,,GHCND:USC00417074,2013-11,2013-10,7.67,2013-10,15.1
4432,hazardous_liquid,32.079424,-103.178079,2013/11/20,CRUDE OIL,,0.2,0,0,ONSHORE,0,0.0,0.0,0.0,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,0.0,METER/PROVER,CARBON STEEL,0.0,25.0,1000.0,0.0,6000.0,0.0,INCORRECT OPERATION,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",WHILE ONSITE AN ENTERPRISE TECHNICIAN OBSERVED AN INCORRECT VALVE SEQUENCE SHUTDOWN. THIRD PARTY CONTROL ROOM GAVE A CLOSED COMMAND TO ALL THEIR TANK VALVES WHICH ALSO CLOSED THE SUMP VALVE. TO PREVENT THIS FROM REOCCURRING THE LOGIC HAS BEEN REMOVED FRO,ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,UNKNOWN,OVERFILL OR OVERFLOW,0.0,1440.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Hot-Dry,,0.347222222222222,GHCND:USW00003047,2013-11,2013-10,11.24,2013-10,19.18
4434,hazardous_liquid,29.36586,-89.34614999999998,2013/11/19,CRUDE OIL,,3.0,0,0,ONSHORE,0,0.0,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,PIPE,CARBON STEEL,0.0,300.0,50000.0,40000.0,20000.0,20000.0,OTHER OUTSIDE FORCE DAMAGE,"DAMAGE BY BOATS, BARGES, DRILLING RIGS, OR OTHER MARITIME EQUIPMENT OR VESSELS SET ADRIFT OR WHICH HAVE OTHERWISE LOST THEIR MOORING","ON NOVEMBER 19, 2013 A 3RD PARTY VESSEL TRAVELING TO/FROM A NEARBY PRODUCTION FACILITY CONTACTED HMP'S PIPELINE ENGINEER AND REPORTED A SMALL SHEEN NEAR THE 10' OSTRICA LINE.  THE PIPELINE ORIGINATES AT GBRS AND TERMINATES AT OSTRICA/EMPIRE TERMINAL.  TH","ONSHORE PIPELINE, INCLUDING VALVE SITES",UNDERGROUND,INTRASTATE,1953,MECHANICAL PUNCTURE,0.0,366.0,> 20% SMYS REGULATED TRANSMISSION,1.0,"NO, THE FACILITY WAS NOT MONITORED BY A CONTROLLER(S) AT THE TIME OF THE ACCIDENT",0.0,0.0,Hot-Humid,,16.39344262295082,GHCND:USW00053917,2013-11,2013-10,16.03,2013-10,23.68
