station_idx,station_id,station_name,station_lat,station_lon,station_el,elevationUnit,mindate,maxdate,datacoverage
10304,GHCND:USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,METERS,1968-06-01,2024-03-13,1.0
10306,GHCND:USC00286480,"OCEAN CITY, NJ US",39.26267,-74.60568,2.7,METERS,1893-01-01,2024-03-08,0.0976
10307,GHCND:USC00286864,"PENNSAUKEN 1 N, NJ US",39.96617,-75.02186,14.0,METERS,1991-11-08,2024-03-13,0.9535
10308,GHCND:USC00286964,"PHILADELPHIA MT. HOLLY WEATHER FORECAST OFFICE, NJ US",40.0135,-74.81796,17.7,METERS,1993-01-01,2024-03-13,1.0
10309,GHCND:USC00286979,"PHILLIPSBURG EASTON BRIDGE, NJ US",40.69555,-75.19994,70.7,METERS,1940-01-01,2024-03-13,1.0
10313,GHCND:USC00287850,"SALEM, NJ US",39.56966,-75.46155,5.5,METERS,1876-12-24,2024-03-13,0.1031
10316,GHCND:USC00287936,"SEABROOK FARMS, NJ US",39.4871,-75.2201,31.7,METERS,1949-01-01,2024-03-11,1.0
10317,GHCND:USC00288173,"SOMERDALE 4 SW, NJ US",39.83671,-75.04462,16.8,METERS,1998-01-01,2024-03-13,1.0
10318,GHCND:USC00288644,"SUSSEX 1 NW, NJ US",41.21863,-74.62105,190.8,METERS,1893-01-01,2023-11-17,1.0
10320,GHCND:USC00288880,"EWING 3 WNW, NJ US",40.28507,-74.84204,53.6,METERS,1977-01-01,2024-03-13,0.6068
10322,GHCND:USC00289187,"WANAQUE RAYMOND DAM, NJ US",41.0444,-74.2933,74.7,METERS,1945-08-01,2024-03-12,1.0
10323,GHCND:USC00289363,"WERTSVILLE 4 NE, NJ US",40.45201,-74.77911,86.3,METERS,1956-11-01,2024-03-13,1.0
10325,GHCND:USR0000JEBF,"EB FORSYTHE NEW JERSEY, NJ US",39.5,-74.5,396.2,METERS,2002-11-01,2024-02-06,1.0
10326,GHCND:USW00013724,"ATLANTIC CITY MARINA, NJ US",39.37778,-74.42361,3.0,METERS,1873-12-10,2024-03-12,1.0
10327,GHCND:USW00013735,"MILLVILLE MUNICIPAL AIRPORT, NJ US",39.36623,-75.07778,17.8,METERS,1947-02-01,2024-03-13,1.0
10328,GHCND:USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.68275,-74.16927,1.9,METERS,1893-01-01,2024-03-14,1.0
10329,GHCND:USW00014792,"TRENTON MERCER AIRPORT, NJ US",40.27681,-74.81587,57.9,METERS,1945-01-01,2024-03-13,1.0
10330,GHCND:USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",40.87645,-74.28284,52.0,METERS,1999-06-01,2024-03-13,1.0
10331,GHCND:USW00054779,"AEROFLEX ANDOVER AIRPORT, NJ US",41.00928,-74.73633,176.8,METERS,1998-08-01,2024-03-11,1.0
10332,GHCND:USW00054785,"SOMERSET AIRPORT, NJ US",40.62406,-74.66898,30.1,METERS,1999-06-01,2024-03-13,1.0
10333,GHCND:USW00054793,"SUSSEX AIRPORT, NJ US",41.19925,-74.62592,127.5,METERS,2000-10-01,2024-03-13,1.0
10334,GHCND:USW00093730,"ATLANTIC CITY INTERNATIONAL AIRPORT, NJ US",39.45203,-74.56701,17.8,METERS,1947-01-01,2024-03-14,1.0
10335,GHCND:USW00093780,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",39.94076,-74.84075,15.2,METERS,1997-12-01,2024-03-13,1.0
10336,GHCND:USW00094741,"TETERBORO AIRPORT, NJ US",40.85898,-74.05616,0.8,METERS,1969-08-13,2024-03-13,1.0
10499,GHCND:USC00290022,"ABBOTT 1 SE, NM US",36.3027,-104.2497,1874.5,METERS,1909-07-01,2024-03-08,1.0
10500,GHCND:USC00290041,"ABIQUIU DAM, NM US",36.2402,-106.4277,1944.6,METERS,1957-01-01,2024-01-31,1.0
10501,GHCND:USC00290225,"ALBUQUERQUE FOOTHILLS NE, NM US",35.13156,-106.49516,1827.0,METERS,1991-01-01,2024-02-29,1.0
10503,GHCND:USC00290245,"ALCALDE, NM US",36.0908,-106.0566,1731.3,METERS,1953-01-01,2024-03-12,1.0
10504,GHCND:USC00290377,"AMISTAD 5 SSW, NM US",35.8741,-103.1819,1354.8,METERS,1925-04-01,2023-12-31,1.0
10505,GHCND:USC00290407,"ANGEL FIRE 1 S, NM US",36.3949,-105.2852,2590.8,METERS,1993-11-01,2024-03-12,1.0
10507,GHCND:USC00290426,"ANTELOPE WELLS, NM US",31.3347,-108.5299,1419.8,METERS,1990-04-01,2024-02-01,1.0
10508,GHCND:USC00290600,"ARTESIA 6 S, NM US",32.7547,-104.3835,1026.0,METERS,1905-06-01,2024-03-12,1.0
10509,GHCND:USC00290640,"AUGUSTINE 2 E, NM US",34.075,-107.6211,2133.6,METERS,1926-04-01,2024-01-31,1.0
10510,GHCND:USC00290692,"AZTEC RUINS NATIONAL MONUMENT, NM US",36.835,-108.0005,1720.3,METERS,1895-01-01,2024-01-31,1.0
10513,GHCND:USC00290983,"BINGHAM 2 NE, NM US",33.9113,-106.3494,1691.9,METERS,1939-09-01,2024-01-31,1.0
10514,GHCND:USC00290992,"BITTER LAKES WL REFUGE, NM US",33.4594,-104.4041,1116.8,METERS,1950-12-01,2024-03-06,1.0
10517,GHCND:USC00291138,"BOSQUE DEL APACHE, NM US",33.8044,-106.8908,1375.3,METERS,1894-02-01,2024-01-31,1.0
10518,GHCND:USC00291153,"BRANTLEY DAM, NM US",32.5158,-104.3828,979.3,METERS,1987-08-01,2024-03-13,1.0
10520,GHCND:USC00291286,"CABALLO DAM, NM US",32.8965,-107.3077,1292.0,METERS,1936-09-01,2024-02-26,1.0
10522,GHCND:USC00291445,"CAPROCK, NM US",33.34333,-103.67823,1319.2,METERS,2007-07-01,2024-03-12,1.0
10523,GHCND:USC00291450,"CAPULIN, NM US",36.7386,-103.9935,2084.8,METERS,1995-07-01,2024-03-13,1.0
10525,GHCND:USC00291480,"CARLSBAD CAVERNS, NM US",32.1783,-104.4433,1351.8,METERS,1935-01-01,2024-03-08,1.0
10528,GHCND:USC00291647,"CHACO CANYON NATIONAL MON, NM US",36.0286,-107.9106,1881.8,METERS,1909-12-01,2023-05-04,1.0
10529,GHCND:USC00291664,"CHAMA, NM US",36.9177,-106.578,2392.7,METERS,1893-01-01,2024-03-13,1.0
10531,GHCND:USC00291813,"CIMARRON 4 SW, NM US",36.4661,-104.9456,1993.4,METERS,1904-01-01,2024-01-31,1.0
10533,GHCND:USC00291910,"CLIFF 11 SE, NM US",32.834,-108.5048,1454.8,METERS,1944-05-01,2024-01-31,1.0
10535,GHCND:USC00291931,"CLOUDCROFT, NM US",32.91998,-105.74721,2658.8,METERS,1987-01-01,2024-03-13,1.0
10537,GHCND:USC00291963,"CLOVIS 13 N, NM US",34.5988,-103.2161,1351.8,METERS,1949-01-01,2024-03-11,1.0
10538,GHCND:USC00291982,"COCHITI DAM, NM US",35.6413,-106.3322,1694.7,METERS,1975-02-01,2024-03-12,1.0
10539,GHCND:USC00292030,"CONCHAS DAM, NM US",35.4072,-104.1905,1293.6,METERS,1936-11-01,2024-03-13,1.0
10542,GHCND:USC00292100,"CORRALES, NM US",35.2488,-106.595,1531.9,METERS,1982-10-01,2024-03-04,1.0
10543,GHCND:USC00292241,"CUBA, NM US",35.9951,-106.9704,2105.6,METERS,1938-09-01,2024-01-31,1.0
10544,GHCND:USC00292250,"CUBERO, NM US",35.0883,-107.5177,1888.2,METERS,1977-01-01,2024-01-31,1.0
10549,GHCND:USC00292700,"EAGLE NEST, NM US",36.5575,-105.2627,2523.7,METERS,1929-01-01,2024-03-13,1.0
10550,GHCND:USC00292785,"EL MORRO NATIONAL MON, NM US",35.038,-108.3491,2201.6,METERS,1938-03-01,2024-03-10,1.0
10552,GHCND:USC00292837,"EL VADO DAM, NM US",36.5927,-106.73,2054.4,METERS,1906-02-01,2024-03-07,1.0
10553,GHCND:USC00292848,"ELEPHANT BUTTE DAM, NM US",33.146,-107.1843,1393.2,METERS,1908-08-01,2024-02-26,1.0
10555,GHCND:USC00292865,"ELK, NM US",32.916,-105.3381,1808.7,METERS,1895-06-01,2024-03-13,1.0
10558,GHCND:USC00293142,"FARMINGTON AG SCIENCE CNT, NM US",36.6897,-108.3086,1714.5,METERS,1978-05-01,2024-03-13,1.0
10563,GHCND:USC00293296,"FORT SUMNER 5 S, NM US",34.3941,-104.2502,1234.4,METERS,1948-01-01,2024-03-13,1.0
10565,GHCND:USC00293428,"GALLUP SAND AND GRAVEL, NM US",35.5282,-108.7031,2004.7,METERS,2003-09-01,2024-01-31,1.0
10567,GHCND:USC00293511,"GHOST RANCH, NM US",36.3336,-106.4744,1981.2,METERS,1942-01-01,2023-02-28,1.0
10568,GHCND:USC00293530,"GILA HOT SPRINGS, NM US",33.1975,-108.2075,1717.9,METERS,1957-01-01,2024-03-13,1.0
10569,GHCND:USC00293577,"GLENWOOD, NM US",33.3216,-108.8794,1440.2,METERS,1948-01-01,2024-01-31,1.0
10571,GHCND:USC00293592,"GOLDEN, NM US",35.2655,-106.2144,2042.2,METERS,1903-03-01,2024-01-31,1.0
10572,GHCND:USC00293649,"GRAN QUIVIRA NATIONAL MON, NM US",34.2594,-106.0931,2011.7,METERS,1905-05-01,2024-03-10,1.0
10575,GHCND:USC00293775,"HACHITA 1 W, NM US",31.9194,-108.3441,1361.2,METERS,1909-07-01,2023-08-07,1.0
10576,GHCND:USC00294009,"HILLSBORO, NM US",32.9202,-107.5656,1605.4,METERS,1893-01-01,2024-03-13,1.0
10578,GHCND:USC00294028,"HOBBS FAA, NM US",32.6933,-103.2125,1114.0,METERS,1941-09-01,2024-03-12,0.3115
10580,GHCND:USC00294112,"HOPE, NM US",32.80954,-104.73791,1245.1,METERS,1905-08-01,2024-03-09,1.0
10582,GHCND:USC00294346,"JAL, NM US",32.11076,-103.18717,932.1,METERS,1919-03-01,2023-09-30,1.0
10583,GHCND:USC00294366,"JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,METERS,1953-09-01,2024-03-12,1.0
10584,GHCND:USC00294369,"JEMEZ SPRINGS, NM US",35.7783,-106.6872,1908.7,METERS,1910-05-01,2024-01-31,1.0
10585,GHCND:USC00294398,"JOHNSON RANCH, NM US",35.9547,-107.0855,2195.5,METERS,1944-06-01,2024-02-15,1.0
10586,GHCND:USC00294426,"JORNADA EXPERIMENTAL RANGE, NM US",32.6161,-106.7404,1316.1,METERS,1914-06-01,2024-03-13,1.0
10587,GHCND:USC00294742,"LAKE MALOYA, NM US",36.9825,-104.3752,2255.5,METERS,1942-09-01,2024-01-31,1.0
10588,GHCND:USC00294862,"LAS VEGAS WASTE WATER PLANT, NM US",35.5677,-105.213,1935.2,METERS,1983-06-01,2023-11-13,1.0
10589,GHCND:USC00294960,"LINDRITH 1 WSW, NM US",36.3041,-107.0541,2200.7,METERS,1971-01-01,2023-05-31,1.0
10591,GHCND:USC00295084,"LOS ALAMOS, NM US",35.8644,-106.3213,2262.8,METERS,1910-11-01,2024-01-31,1.0
10592,GHCND:USC00295150,"LOS LUNAS 3 SSW, NM US",34.7675,-106.7611,1475.2,METERS,1957-07-01,2024-03-13,1.0
10596,GHCND:USC00295490,"MAXWELL 3 NW, NM US",36.5697,-104.5866,1834.0,METERS,1905-04-01,2023-06-30,1.0
10600,GHCND:USC00295754,"MIMBRES 4 NNW, NM US",32.91004,-108.00385,1876.7,METERS,1905-05-01,2024-01-31,1.0
10601,GHCND:USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,METERS,1998-01-01,2024-03-13,1.0
10603,GHCND:USC00295960,"MOUNTAIN PARK, NM US",32.95407,-105.82316,2075.1,METERS,1894-10-01,2024-03-10,1.0
10604,GHCND:USC00295965,"MOUNTAINAIR, NM US",34.5208,-106.2605,1987.3,METERS,1902-05-01,2024-03-13,1.0
10605,GHCND:USC00295968,"MOUNTAINAIR 8 NW, NM US",34.6241,-106.3102,2033.6,METERS,2008-01-01,2024-03-13,1.0
10606,GHCND:USC00296061,"NAVAJO DAM, NM US",36.8047,-107.6213,1758.7,METERS,1963-06-01,2024-03-13,1.0
10608,GHCND:USC00296275,"OCATE 2 NW, NM US",36.1838,-105.0608,2333.2,METERS,1960-01-01,2024-03-09,1.0
10611,GHCND:USC00296465,"OTIS, NM US",36.3338,-107.8408,2097.0,METERS,1905-11-01,2024-01-26,1.0
10612,GHCND:USC00296619,"PASAMONTE, NM US",36.2994,-103.7408,1722.1,METERS,1910-01-01,2024-03-13,1.0
10613,GHCND:USC00296676,"PECOS NATIONAL MONUMENT, NM US",35.5488,-105.6886,2096.4,METERS,1916-01-01,2024-02-29,1.0
10614,GHCND:USC00296687,"PEDERNAL 9 E, NM US",34.6152,-105.4739,1874.5,METERS,1929-07-01,2024-03-13,1.0
10615,GHCND:USC00296754,"PETROGLYPH NATIONAL MON, NM US",35.1391,-106.7108,1560.9,METERS,1994-01-01,2024-02-04,1.0
10618,GHCND:USC00296911,"PLACITAS 4 W, NM US",35.31382,-106.47704,1702.3,METERS,1992-01-01,2024-03-06,1.0
10619,GHCND:USC00297008,"PORTALES, NM US",34.1741,-103.3519,1222.2,METERS,1905-01-01,2024-03-13,1.0
10621,GHCND:USC00297180,"QUEMADO, NM US",34.3447,-108.4922,2096.4,METERS,1915-07-01,2024-03-13,1.0
10622,GHCND:USC00297226,"RAGLAND 3 SSW, NM US",34.78,-103.7491,1542.3,METERS,1935-02-01,2024-02-25,1.0
10624,GHCND:USC00297279,"RATON FILTER PLANT, NM US",36.9194,-104.4325,2112.9,METERS,1953-01-01,2023-12-31,1.0
10625,GHCND:USC00297280,"RATON KRTN RADIO, NM US",36.8863,-104.4427,2023.9,METERS,1978-12-01,2024-02-15,1.0
10627,GHCND:USC00297340,"REDROCK 1 NNE, NM US",32.7047,-108.728,1236.3,METERS,1905-03-01,2024-03-13,1.0
10628,GHCND:USC00297386,"RESERVE RANGER STATION, NM US",33.7158,-108.7769,1782.2,METERS,1954-01-01,2024-03-13,1.0
10630,GHCND:USC00297477,"RIO RANCHO NUMBER 1, NM US",35.2836,-106.6194,1594.1,METERS,2005-08-01,2024-03-09,1.0
10631,GHCND:USC00297481,"RIO RANCHO NUMBER 2, NM US",35.2522,-106.6347,1612.4,METERS,2005-03-01,2024-03-14,1.0
10632,GHCND:USC00297585,"ROSEBUD 7 NW, NM US",35.9027,-103.5272,1456.9,METERS,2004-01-01,2024-03-02,1.0
10635,GHCND:USC00297649,"RUIDOSO, NM US",33.3677,-105.6611,2112.3,METERS,1941-12-01,2024-03-12,1.0
10638,GHCND:USC00298085,"SANTA FE 2, NM US",35.6194,-105.9753,2059.2,METERS,1972-04-01,2024-01-31,1.0
10639,GHCND:USC00298088,"SANTA FE SETON, NM US",35.6008,-105.9322,2133.6,METERS,2001-12-01,2024-02-28,1.0
10641,GHCND:USC00298127,"SANTA TERESA AIRPORT, NM US",31.8727,-106.698,1252.4,METERS,2002-01-01,2024-03-13,1.0
10642,GHCND:USC00298387,"SOCORRO, NM US",34.06053,-106.88423,1399.9,METERS,1893-01-01,2024-01-31,1.0
10644,GHCND:USC00298518,"STANLEY 2 NNE, NM US",35.1766,-105.9438,1943.1,METERS,1954-11-01,2023-10-31,1.0
10645,GHCND:USC00298535,"STATE UNIVERSITY, NM US",32.2823,-106.7598,1184.5,METERS,1959-01-01,2024-03-13,1.0
10646,GHCND:USC00298596,"SUMNER LAKE, NM US",34.6033,-104.3811,1312.5,METERS,1975-03-01,2024-03-06,1.0
10648,GHCND:USC00298713,"TATUM, NM US",33.2422,-103.3611,1222.9,METERS,1919-06-01,2024-03-08,1.0
10652,GHCND:USC00299031,"TORREON NAVAJO MISSION, NM US",35.7991,-107.1813,2042.2,METERS,1961-01-01,2024-03-13,1.0
10655,GHCND:USC00299156,"TUCUMCARI 4 NE, NM US",35.2005,-103.6866,1245.4,METERS,1904-12-01,2024-03-13,1.0
10660,GHCND:USC00299496,"VILLANUEVA, NM US",35.2666,-105.3572,1757.2,METERS,1942-01-01,2024-03-09,1.0
10661,GHCND:USC00299569,"WASTE ISOLT N PILOT PLANT, NM US",32.3779,-103.7987,1039.7,METERS,1986-01-01,2024-01-31,1.0
10662,GHCND:USC00299686,"WHITE SANDS NATIONAL MON., NM US",32.7822,-106.1759,1221.0,METERS,1939-01-01,2024-01-31,1.0
10663,GHCND:USC00299691,"WHITE SIGNAL, NM US",32.56182,-108.36107,1826.1,METERS,1942-11-01,2024-03-13,1.0
10665,GHCND:USC00299820,"WOLF CANYON, NM US",35.9477,-106.7469,2505.5,METERS,1952-01-01,2024-03-09,1.0
10666,GHCND:USC00299851,"YESO 2 S, NM US",34.403,-104.6128,1478.3,METERS,1942-01-01,2024-03-12,1.0
10667,GHCND:USS0005N04S,"TRES RITOS, NM US",36.13,-105.53,2621.3,METERS,2006-09-01,2024-01-09,1.0
10668,GHCND:USS0005N11S,"RED RIVER PASS NUMBER 2, NM US",36.7,-105.34,3002.3,METERS,1978-09-30,2024-03-08,0.9999
10671,GHCND:USS0005N16S,"NORTH COSTILLA, NM US",36.99,-105.26,3230.9,METERS,1978-11-05,2024-01-09,0.9887
10672,GHCND:USS0005N18S,"GALLEGOS PEAK, NM US",36.19,-105.56,2987.0,METERS,1980-06-01,2024-01-09,1.0
10673,GHCND:USS0005N19S,"TOLBY, NM US",36.47,-105.19,3102.9,METERS,1998-09-01,2024-03-08,1.0
10676,GHCND:USS0005P04S,"ELK CABIN, NM US",35.7,-105.81,2502.4,METERS,1996-09-30,2024-03-08,1.0
10677,GHCND:USS0005P08S,"WESNER SPRINGS, NM US",35.78,-105.54,3389.4,METERS,1989-09-01,2024-01-09,1.0
10678,GHCND:USS0005P09S,"SANTA FE, NM US",35.77,-105.78,3488.4,METERS,1996-09-30,2024-01-09,1.0
10679,GHCND:USS0005R01S,"SIERRA BLANCA, NM US",33.4,-105.79,3133.3,METERS,2002-09-30,2024-01-09,1.0
10680,GHCND:USS0006N03S,"CHAMITA, NM US",36.96,-106.66,2560.3,METERS,1978-11-03,2024-01-09,0.9909
10681,GHCND:USS0006N04S,"BATEMAN, NM US",36.51,-106.32,2834.6,METERS,1978-09-30,2024-01-09,1.0
10682,GHCND:USS0006N14S,"HOPEWELL, NM US",36.72,-106.26,3048.0,METERS,1978-09-30,2024-01-09,0.9887
10684,GHCND:USS0006N16S,"VACAS LOCAS, NM US",36.03,-106.81,2836.5,METERS,2001-11-01,2024-01-09,1.0
10685,GHCND:USS0006P01S,"QUEMAZON, NM US",35.92,-106.39,2895.6,METERS,1980-06-01,2024-01-09,1.0
10686,GHCND:USS0006P10S,"SENORITA DIVIDE NUMBER 2, NM US",36.0,-106.83,2621.3,METERS,1980-06-06,2024-03-08,1.0
10687,GHCND:USS0007S03S,"MCKNIGHT CABIN, NM US",33.01,-107.87,2816.4,METERS,2003-09-01,2024-03-08,1.0
10688,GHCND:USS0007S04S,"LOOKOUT MOUNTAIN, NM US",33.36,-107.83,2590.8,METERS,1978-11-14,2024-03-08,0.9993
10689,GHCND:USS0008N03S,"NAVAJO WHISKEY CK, NM US",36.18,-108.95,2758.4,METERS,2009-05-01,2024-03-08,0.9998
10690,GHCND:USS0008P03S,"RICE PARK, NM US",35.23,-108.27,2578.6,METERS,1998-09-01,2024-03-08,0.9995
10691,GHCND:USS0008S01S,"FRISCO DIVIDE, NM US",33.74,-108.95,2438.4,METERS,1978-10-31,2024-03-08,0.9961
10692,GHCND:USS0008S08S,"SILVER CREEK DIVIDE, NM US",33.37,-108.71,2743.2,METERS,1978-09-30,2024-03-08,1.0
10693,GHCND:USS0008T01S,"SIGNAL PEAK, NM US",32.92,-108.15,2548.1,METERS,1978-10-31,2024-03-08,0.9993
10695,GHCND:USW00003027,"CLINES CORNERS, NM US",35.003027,-105.662781,2158.0,METERS,1998-05-01,2024-03-12,1.0
10697,GHCND:USW00003048,"SOCORRO 20 N, NM US",34.3557,-106.8859,1477.4,METERS,2003-05-01,2024-03-13,1.0
10698,GHCND:USW00003062,"LOS ALAMOS 13 W, NM US",35.8584,-106.5214,2656.6,METERS,2004-08-01,2024-03-13,1.0
10699,GHCND:USW00003074,"LAS CRUCES 20 N, NM US",32.6137,-106.7414,1318.9,METERS,2007-03-01,2024-03-13,1.0
10709,GHCND:USW00023009,"ROSWELL INDUSTRIAL AIR PARK, NM US",33.30735,-104.50817,1104.6,METERS,1942-07-13,2024-03-14,1.0
10710,GHCND:USW00023048,"TUCUMCARI MUNICIPAL AIRPORT, NM US",35.18052,-103.60144,1230.9,METERS,1948-01-01,2024-03-12,1.0
10711,GHCND:USW00023049,"SANTA FE CO MUNICIPAL AIRPORT, NM US",35.61096,-106.09574,1916.3,METERS,1941-05-01,2024-03-12,1.0
10712,GHCND:USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",35.04189,-106.61545,1618.4,METERS,1931-03-01,2024-03-14,1.0
10713,GHCND:USW00023051,"CLAYTON MUNICIPAL AIR PARK, NM US",36.44834,-103.15366,1514.5,METERS,1896-01-01,2024-03-14,1.0
10714,GHCND:USW00023052,"RATON MUNICIPAL CREWS FIELD AIRPORT, NM US",36.74177,-104.50764,1936.4,METERS,1948-01-01,2024-03-12,1.0
10715,GHCND:USW00023054,"LAS VEGAS MUNICIPAL AIRPORT, NM US",35.65582,-105.13853,2094.0,METERS,1940-11-01,2024-03-12,1.0
10718,GHCND:USW00023078,"DEMING MUNICIPAL AIRPORT, NM US",32.25923,-107.72056,1311.6,METERS,1961-01-01,2024-03-13,1.0
10719,GHCND:USW00023081,"GALLUP MUNICIPAL AIRPORT, NM US",35.50857,-108.79319,1970.3,METERS,1973-01-01,2024-03-12,1.0
10720,GHCND:USW00023090,"FARMINGTON FOUR CORNERS REGIONAL AIRPORT, NM US",36.74354,-108.22931,1676.2,METERS,1948-01-01,2024-03-12,1.0
10734,GHCND:USW00093033,"CAVERN CITY AIRPORT, NM US",32.33355,-104.25846,990.5,METERS,1930-01-01,2024-03-12,1.0
10736,GHCND:USW00093044,"ZUNI, NM US",35.0705,-108.8388,1923.6,METERS,1949-01-01,2024-03-13,1.0
10737,GHCND:USW00093045,"TRUTH OR CONSEQUENCES MUNICIPAL AIRPORT, NM US",33.23685,-107.26849,1470.2,METERS,1950-01-01,2024-03-13,1.0
10739,GHCND:USW00093063,"SILVER CITY GRANT CO AIRPORT, NM US",32.63333,-108.16667,1637.7,METERS,1960-01-01,2024-03-12,0.3182
10888,GHCND:USC00300055,"ALBION, NY US",43.22458,-78.22362,183.8,METERS,1938-10-01,2024-03-13,1.0
10889,GHCND:USC00300063,"ALCOVE DAM, NY US",42.47231,-73.92792,191.4,METERS,1942-05-01,2024-03-13,1.0
10890,GHCND:USC00300085,"ALFRED, NY US",42.27985,-77.76643,586.4,METERS,1893-01-01,2024-03-13,1.0
10891,GHCND:USC00300093,"ALLEGANY STATE PARK, NY US",42.1003,-78.7497,457.2,METERS,1924-09-01,2024-03-13,1.0
10892,GHCND:USC00300183,"ANGELICA, NY US",42.3108,-78.023,449.6,METERS,1893-01-01,2024-03-13,1.0
10893,GHCND:USC00300220,"ARCADE, NY US",42.53482,-78.45724,434.9,METERS,1893-01-01,2024-03-13,1.0
10895,GHCND:USC00300317,"ATTICA 7 SW, NY US",42.8107,-78.3979,416.1,METERS,2009-01-01,2024-03-13,1.0
10896,GHCND:USC00300321,"AUBURN, NY US",42.9327,-76.5447,234.7,METERS,1897-08-01,2024-03-13,1.0
10897,GHCND:USC00300331,"AURORA RESEARCH FARM, NY US",42.7338,-76.6591,253.0,METERS,1956-11-01,2024-02-06,1.0
10898,GHCND:USC00300343,"AVON, NY US",42.9203,-77.7557,166.1,METERS,1895-09-01,2024-03-13,1.0
10899,GHCND:USC00300364,"BAITING HOLLOW, NY US",40.93446,-72.74079,21.3,METERS,2007-01-01,2024-03-13,0.9527
10900,GHCND:USC00300379,"BALDWINSVILLE, NY US",43.15,-76.3333,115.5,METERS,1893-01-01,2024-03-04,1.0
10901,GHCND:USC00300443,"BATAVIA, NY US",43.02966,-78.16822,278.3,METERS,1911-06-01,2024-03-08,1.0
10903,GHCND:USC00300500,"BEAVER FALLS, NY US",43.887,-75.4349,225.6,METERS,1934-04-01,2024-01-31,1.0
10904,GHCND:USC00300608,"BENNETTS BRIDGE, NY US",43.5318,-75.9526,201.2,METERS,1941-05-01,2024-03-11,1.0
10905,GHCND:USC00300668,"BIG MOOSE 3 SE, NY US",43.8176,-74.87263,591.3,METERS,1931-03-01,2024-03-12,1.0
10908,GHCND:USC00300785,"BOONVILLE 4 SSW, NY US",43.4361,-75.3697,472.4,METERS,1949-10-01,2024-03-13,1.0
10909,GHCND:USC00300870,"BREWERTON LOCK 23, NY US",43.2386,-76.1964,114.9,METERS,1932-01-01,2024-03-13,1.0
10910,GHCND:USC00300889,"BRIDGEHAMPTON, NY US",40.952,-72.2977,12.8,METERS,1930-01-01,2024-03-13,1.0
10911,GHCND:USC00300937,"BROCKPORT, NY US",43.216,-77.9529,151.8,METERS,1893-01-01,2024-03-13,0.7198
10916,GHCND:USC00301110,"CAMDEN, NY US",43.3305,-75.8416,176.8,METERS,1946-08-01,2024-03-08,1.0
10917,GHCND:USC00301152,"CANANDAIGUA 3 S, NY US",42.84505,-77.28071,219.5,METERS,1942-12-01,2024-03-13,1.0
10918,GHCND:USC00301211,"CARMEL 4 N, NY US",41.4725,-73.655,207.3,METERS,2003-01-01,2024-03-13,1.0
10920,GHCND:USC00301265,"CAYUGA LOCK NUMBER 1, NY US",42.948,-76.7342,115.8,METERS,1932-01-01,2024-03-13,1.0
10921,GHCND:USC00301309,"CENTERPORT, NY US",40.88345,-73.37309,9.1,METERS,2003-01-01,2024-03-13,1.0
10928,GHCND:USC00301580,"CLYDE LOCK 26, NY US",43.05901,-76.83844,119.5,METERS,1918-05-01,2024-03-13,1.0
10930,GHCND:USC00301625,"COLDEN 1 W, NY US",42.6472,-78.7111,467.9,METERS,2005-01-01,2024-03-14,1.0
10931,GHCND:USC00301664,"COLTON 2 N, NY US",44.5842,-74.9573,176.8,METERS,1934-02-01,2023-12-31,1.0
10932,GHCND:USC00301708,"CONKLINGVILLE DAM, NY US",43.3203,-73.9256,246.3,METERS,1948-05-01,2024-03-12,1.0
10933,GHCND:USC00301752,"COOPERSTOWN, NY US",42.7166,-74.9266,383.1,METERS,1893-01-01,2024-03-13,1.0
10935,GHCND:USC00301787,"CORNING, NY US",42.1341,-77.0691,349.6,METERS,1909-12-01,2024-03-12,1.0
10936,GHCND:USC00301966,"DANNEMORA, NY US",44.7192,-73.7205,408.4,METERS,1906-01-01,2024-01-31,1.0
10937,GHCND:USC00301974,"DANSVILLE, NY US",42.56477,-77.71762,201.2,METERS,1917-07-01,2024-03-13,1.0
10939,GHCND:USC00302036,"DELHI 2 SE, NY US",42.2533,-74.905,445.0,METERS,1924-06-01,2024-03-13,1.0
10944,GHCND:USC00302169,"DOWNSVILLE DAM, NY US",42.0772,-74.9827,365.8,METERS,1959-05-01,2024-01-31,1.0
10945,GHCND:USC00302197,"DUNKIRK, NY US",42.4718,-79.33371,192.3,METERS,2009-08-09,2024-03-14,0.9998
10947,GHCND:USC00302454,"EAST SIDNEY, NY US",42.33278,-75.22982,352.0,METERS,1950-04-01,2024-03-13,1.0
10948,GHCND:USC00302554,"ELIZABETHTOWN, NY US",44.2138,-73.5986,186.2,METERS,1897-04-01,2024-01-31,1.0
10951,GHCND:USC00302610,"ELMIRA, NY US",42.0997,-76.8358,288.6,METERS,1893-01-01,2024-03-13,1.0
10952,GHCND:USC00302934,"FORT DRUM, NY US",44.05924,-75.71006,213.4,METERS,1975-01-01,2024-03-13,0.2359
